Marital_Status,Application_Type,Application_Order,Academic_Path,Daytime_Attendance,Previous_Qualification,Previous_Qualification_(Grade),Nationality,Admission_Grade,Displaced,Special_Needs,Debtor,Tuition_Current,Gender,Scholarship_Holder,Age_At_Enrollment,1st_Sem_Units_Credited,1st_Sem_Units_Enrolled,1st_Sem_Units_Evaluations,1st_Sem_Units_Approved,1st_Sem_Units_Grade,1st_Sem_Units_Without_Evaluations,2nd_Sem_Units_Credited,2nd_Sem_Units_Enrolled,2nd_Sem_Units_Evaluations,2nd_Sem_Units_Approved,2nd_Sem_Units_Grade,2nd_Sem_Units_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Dropped_Out
single,1st Phase,Second Choice,Basic Education,1,Secondary education,146.0,Portuguese,145.3,1,0,0,1,Female,1,18,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Other,Social Service,1,Secondary education,131.0,Portuguese,122.6,1,0,0,1,Female,0,18,0,6,7,6,13.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,132.0,Portuguese,128.0,1,0,0,1,Female,0,19,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,0
single,1st Phase,Other,Nursing,1,Secondary education,138.0,Portuguese,124.9,1,0,0,1,Female,1,18,0,7,9,7,13.2375,0,0,8,9,7,13.742857142857144,0,13.9,-0.3,0.79,1
single,2nd phase - general contingent,Third Choice,Communication Design,1,Secondary education,130.0,Portuguese,123.7,1,0,0,1,Female,0,18,0,6,6,6,12.333333333333334,0,0,6,6,6,13.0,0,7.6,2.6,0.32,0
single,1st Phase,Other,Management,1,Secondary education,126.0,Portuguese,120.1,1,0,0,1,Female,0,19,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,148.0,Portuguese,131.7,1,0,0,1,Female,0,19,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,1
single,Change of course and/or institution,Second Choice,Social Service,1,Secondary education,130.0,Portuguese,133.2,0,0,0,1,Female,0,20,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,117.0,Portuguese,109.3,0,0,1,0,Female,1,19,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,1
single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,1,Secondary education,120.0,Portuguese,113.0,1,0,0,1,Female,0,20,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,153.0,Portuguese,157.9,0,0,1,1,Female,1,18,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,0
single,1st Phase,Third Choice,Nursing,1,Secondary education,117.0,Portuguese,112.1,0,0,0,1,Female,1,20,0,7,9,5,13.188,0,0,8,9,7,12.892857142857142,0,11.1,0.6,2.02,0
single,3rd phase - general contingent,Second Choice,Nursing,1,Secondary education,178.0,Portuguese,174.7,0,0,0,1,Female,0,18,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,0
single,1st Phase,Other,Nursing,1,Secondary education,129.0,Portuguese,128.8,1,0,0,1,Female,0,19,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,116.0,Portuguese,110.1,1,0,0,1,Female,1,19,0,6,8,6,12.666666666666666,0,0,6,10,5,12.0,0,12.4,0.5,1.79,0
single,Change of course and/or institution,Second Choice,Management,1,Secondary education,99.0,Portuguese,99.7,1,0,1,0,Female,0,22,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,0
single,1st Phase,Other,Social Service,1,Secondary education,135.0,Portuguese,121.0,1,0,0,1,Female,1,19,0,6,7,6,11.333333333333334,0,0,6,6,6,11.5,0,12.4,0.5,1.79,0
single,1st Phase,Other,Nursing,1,Secondary education,141.0,Portuguese,131.7,1,0,0,1,Female,1,19,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,0
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,132.0,Portuguese,119.1,1,0,0,1,Female,1,19,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,0
single,1st Phase,Other,Tourism,1,Secondary education,132.0,Portuguese,124.7,1,0,0,1,Female,0,19,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,1
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,113.0,Portuguese,117.2,1,0,0,1,Female,0,20,0,6,8,5,11.2,0,0,6,12,3,11.666666666666666,0,7.6,2.6,0.32,1
single,1st Phase,Second Choice,Management,1,Secondary education,134.0,Portuguese,128.8,0,0,0,1,Female,0,18,0,5,10,5,13.375,0,0,5,9,5,14.166666666666666,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,136.0,Portuguese,131.5,0,0,0,1,Female,1,20,0,7,8,6,13.863333333333337,0,0,8,9,7,14.178571428571429,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,136.0,Portuguese,121.7,1,0,0,1,Female,0,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,129.0,Portuguese,123.4,0,0,0,1,Female,0,19,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,138.0,Portuguese,124.7,1,0,0,1,Female,0,18,0,6,11,3,12.333333333333334,0,0,6,10,5,10.833333333333334,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,137.0,Portuguese,132.8,1,0,0,1,Female,0,18,0,6,7,6,13.333333333333334,0,0,6,8,5,11.8,0,7.6,2.6,0.32,0
single,Change of course and/or institution,Second Choice,Basic Education,1,Secondary education,115.0,Portuguese,108.7,1,0,0,1,Female,0,21,0,6,10,3,12.666666666666666,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,129.0,Portuguese,138.1,0,0,0,1,Female,0,19,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,1
single,1st Phase,Second Choice,Management,1,Secondary education,131.0,Portuguese,126.5,0,0,0,1,Female,1,18,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Third Choice,Social Service,1,Secondary education,133.0,Portuguese,127.4,1,0,0,1,Female,1,18,0,6,8,6,12.25,0,0,6,7,6,11.857142857142858,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Social Service,1,Secondary education,125.0,Portuguese,123.6,1,0,0,1,Female,0,20,0,6,10,4,11.0,0,0,6,9,6,11.833333333333334,0,9.4,-0.8,-3.12,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,122.0,0,0,0,1,Female,1,24,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,128.0,Portuguese,118.2,0,0,0,1,Female,0,19,0,6,6,6,13.166666666666666,0,0,6,9,6,13.0,0,10.8,1.4,1.74,1
single,1st Phase,Second Choice,Nursing,1,Secondary education,127.0,Portuguese,123.9,1,0,0,1,Female,1,18,0,7,9,7,12.855555555555554,0,0,8,12,7,12.761111111111113,0,15.5,2.8,-4.06,0
single,1st Phase,Third Choice,Nursing,1,Secondary education,134.0,Portuguese,125.8,1,0,0,1,Female,0,18,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,0
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,132.0,Portuguese,123.3,1,0,0,1,Female,0,21,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,1
single,2nd phase - general contingent,Third Choice,Advertising and Marketing Management,1,Secondary education,124.0,Portuguese,124.4,0,0,0,1,Female,0,19,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Second Choice,Journalism and Communication,1,Secondary education,133.1,Portuguese,126.0,0,0,0,1,Female,1,19,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,0
widower,Over 23 years old,Second Choice,Agronomy,1,Secondary education,170.0,Portuguese,170.0,0,0,1,1,Female,0,47,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
single,2nd phase - general contingent,Other,Social Service,1,Secondary education,125.0,Portuguese,121.5,0,0,0,1,Female,0,19,0,6,10,5,11.666666666666666,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,0
single,Over 23 years old,Second Choice,Nursing,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,29,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,12.7,3.7,-1.7,0
single,Change of course and/or institution,Second Choice,Social Service,1,Secondary education,125.0,Portuguese,117.0,1,0,0,1,Female,0,21,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0,16.2,0.3,-0.92,1
single,Over 23 years old,Second Choice,Veterinary Nursing,1,Secondary education,130.0,Portuguese,130.0,1,0,0,1,Female,0,28,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Third Choice,Oral Hygiene,1,Secondary education,133.1,Portuguese,108.0,0,0,0,1,Female,0,20,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,0
single,2nd phase - general contingent,Second Choice,Nursing,1,Secondary education,131.0,Portuguese,132.3,1,0,0,1,Female,0,19,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,0
single,Transfer,Second Choice,Social Service,0,Secondary education,150.0,Portuguese,148.0,0,0,0,1,Female,0,26,0,6,10,3,11.666666666666666,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Third Choice,Tourism,1,Secondary education,125.0,Portuguese,122.6,1,0,1,0,Female,0,20,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,1
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,131.0,Portuguese,123.0,1,0,0,1,Female,1,18,0,5,6,3,11.666666666666666,0,0,5,6,4,13.5,0,7.6,2.6,0.32,0
single,Over 23 years old,Second Choice,Basic Education,1,Secondary education,130.0,Portuguese,102.5,0,0,0,1,Female,0,27,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,0
single,1st Phase,Third Choice,Nursing,1,Secondary education,123.0,Portuguese,113.3,1,0,0,1,Female,0,20,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,1
single,1st Phase,Other,Basic Education,1,Secondary education,141.0,Portuguese,133.0,1,0,0,1,Female,0,18,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,1
single,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree,140.0,Portuguese,140.0,0,0,0,1,Female,0,33,2,7,8,6,14.35,0,3,8,10,6,14.583333333333334,0,16.2,0.3,-0.92,1
single,Change of course and/or institution,Second Choice,Basic Education,1,Secondary education,140.0,Portuguese,128.3,1,0,0,1,Female,0,35,19,21,21,21,12.61904761904762,0,13,19,19,19,12.789473684210526,0,12.4,0.5,1.79,0
single,Diploma Holder,Second Choice,Management,0,Technological specialization course,140.0,Portuguese,140.0,0,0,0,1,Female,1,26,2,6,7,6,12.666666666666666,0,2,6,7,6,13.166666666666666,1,9.4,-0.8,-3.12,0
single,Over 23 years old,Second Choice,Journalism and Communication,1,Below Secondary,133.1,Portuguese,104.0,0,0,1,0,Female,0,27,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1
single,3rd phase - general contingent,Other,Communication Design,1,Secondary education,131.0,Portuguese,122.3,1,0,0,0,Female,0,19,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,1
single,2nd phase - general contingent,Third Choice,Tourism,1,Secondary education,143.0,Portuguese,135.0,0,0,0,1,Female,0,20,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,1
single,3rd phase - general contingent,Third Choice,Management,1,Secondary education,132.0,Portuguese,119.1,1,0,1,0,Female,0,20,0,5,9,3,10.0,0,0,5,9,3,10.571428571428571,0,10.8,1.4,1.74,1
single,Change of course and/or institution,Second Choice,Social Service,1,Secondary education,143.0,Portuguese,126.6,0,0,1,0,Female,0,21,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,141.0,Portuguese,129.0,1,0,0,1,Female,1,18,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,0
single,Over 23 years old,Second Choice,Veterinary Nursing,1,Secondary education,133.1,Portuguese,162.3,1,0,0,1,Female,0,24,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Other,Communication Design,1,Secondary education,148.0,Portuguese,163.4,1,0,0,1,Female,0,20,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Tourism,1,Secondary education,125.0,Portuguese,121.5,0,0,0,1,Female,1,21,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,122.8,0,0,0,1,Female,0,23,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,0
single,Over 23 years old,Second Choice,Management,1,Secondary education,140.0,Portuguese,118.0,1,0,0,1,Female,0,24,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
single,Change of course and/or institution,Second Choice,Basic Education,1,Secondary education,139.0,Portuguese,134.0,0,0,0,1,Female,0,21,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1
single,1st Phase,Other,Nursing,1,Secondary education,142.0,Portuguese,129.8,1,0,0,1,Female,0,18,0,8,8,7,12.242857142857144,0,0,8,8,7,12.242857142857144,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Management,0,Higher education - degree (1st cycle),130.0,Portuguese,152.0,1,0,0,1,Female,0,27,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,1
single,3rd phase - general contingent,Other,Nursing,1,Secondary education,126.0,Portuguese,122.8,1,0,0,1,Female,0,18,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,0
single,Holders of other higher courses,Second Choice,Informatics Engineering,1,Higher education - degree,150.0,Portuguese,150.0,0,0,0,1,Female,0,35,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,130.0,Portuguese,131.8,0,0,0,1,Female,0,18,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0,11.1,0.6,2.02,0
single,Over 23 years old,Second Choice,Nursing,1,Secondary education,120.0,Portuguese,105.9,0,0,0,1,Female,0,35,0,3,4,3,11.816666666666668,0,0,3,3,3,11.333333333333334,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,138.0,Portuguese,132.1,1,0,0,1,Female,0,19,0,5,9,4,13.75,0,0,5,13,4,14.333333333333334,2,10.8,1.4,1.74,0
single,1st Phase,Other,Social Service,1,Secondary education,127.0,Portuguese,127.4,1,0,0,1,Female,0,20,0,6,8,6,11.166666666666666,0,0,6,6,6,11.333333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Other,Nursing,1,Secondary education,140.0,Portuguese,129.5,1,0,0,1,Female,0,18,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0,10.8,1.4,1.74,0
single,Diploma Holder,Second Choice,Social Service,1,Technological specialization course,130.0,Portuguese,126.7,0,0,1,1,Female,0,21,3,6,6,6,12.166666666666666,0,2,6,7,6,11.714285714285714,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Third Choice,Social Service,1,Secondary education,128.0,Portuguese,116.5,0,0,0,1,Female,1,18,0,6,11,5,11.142857142857142,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,132.0,Portuguese,119.1,1,0,0,1,Female,0,18,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,0
single,1st Phase,Third Choice,Nursing,1,Secondary education,149.0,Portuguese,126.5,1,0,0,1,Female,0,18,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,155.0,Portuguese,149.8,1,0,0,1,Female,1,18,0,6,6,6,13.833333333333334,0,0,6,6,6,14.166666666666666,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,120.0,Portuguese,115.1,1,0,0,1,Female,0,19,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,0
single,Over 23 years old,Second Choice,Tourism,1,Below Secondary,133.1,Portuguese,124.5,0,0,0,1,Female,1,36,0,6,7,6,13.714285714285714,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,1
single,1st Phase,Third Choice,Nursing,1,Secondary education,131.0,Portuguese,128.3,1,0,0,1,Female,1,18,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,149.0,Portuguese,136.0,0,0,0,1,Female,1,18,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,0
single,Change of course and/or institution,Second Choice,Equinculture,1,Secondary education,140.0,Portuguese,140.0,1,0,0,1,Female,1,20,0,6,8,6,15.625,0,0,6,8,6,15.857142857142858,0,13.9,-0.3,0.79,0
single,Over 23 years old,Second Choice,Management,0,Secondary education,133.1,Portuguese,126.3,0,0,0,1,Female,1,26,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,1
single,Change of course and/or institution,Second Choice,Journalism and Communication,1,Secondary education,122.0,Portuguese,126.9,0,0,0,1,Female,0,21,0,6,8,6,11.714285714285714,0,0,6,7,6,12.0,0,7.6,2.6,0.32,0
single,Over 23 years old,Second Choice,Oral Hygiene,1,Higher education - degree (1st cycle),130.0,Portuguese,145.0,0,0,0,1,Female,0,25,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,0
single,3rd phase - general contingent,Second Choice,Management,1,Secondary education,121.0,Portuguese,115.8,1,0,0,1,Female,1,19,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,100.0,1,0,0,1,Female,0,24,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,1
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,133.1,Portuguese,102.5,0,0,0,1,Female,1,27,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Second Choice,Veterinary Nursing,1,Secondary education,121.0,Portuguese,131.5,0,0,0,1,Female,0,21,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,1
single,1st Phase,Second Choice,Management,1,Secondary education,133.0,Portuguese,147.0,0,0,0,1,Female,1,18,0,5,7,4,13.0,0,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,0
married,1st Phase,Other,Basic Education,1,Secondary education,134.0,Portuguese,122.5,0,1,0,1,Female,1,19,0,6,6,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,0
single,1st Phase,Other,Tourism,1,Secondary education,115.0,Portuguese,117.5,1,0,0,1,Female,0,18,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,1
single,Change of course and/or institution,Second Choice,Nursing,1,Secondary education,127.0,Portuguese,150.0,0,0,0,1,Female,1,19,0,7,9,5,13.85,0,0,8,9,7,12.19285714285714,0,11.1,0.6,2.02,0
single,3rd phase - general contingent,Second Choice,Nursing,1,Secondary education,135.0,Portuguese,127.5,1,0,0,1,Female,1,19,0,7,8,6,13.741666666666667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,0
married,Holders of other higher courses,Second Choice,Management,0,Higher education - master (2nd cycle),140.0,Portuguese,140.0,0,0,0,1,Female,0,33,2,6,7,6,15.333333333333334,0,0,5,5,5,15.8,0,11.1,0.6,2.02,0
married,Holders of other higher courses,Second Choice,Management,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,45,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,135.0,Portuguese,133.3,0,0,0,1,Female,1,20,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0,11.1,0.6,2.02,0
single,Over 23 years old,Third Choice,Advertising and Marketing Management,1,Secondary education,140.0,Portuguese,97.0,1,0,0,1,Female,0,28,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
single,Change of course and/or institution,Second Choice,Nursing,1,Secondary education,120.0,Portuguese,112.0,1,0,0,1,Female,1,19,0,8,15,7,11.571428571428571,0,0,8,15,7,11.571428571428571,0,12.7,3.7,-1.7,0
single,1st Phase,Third Choice,Tourism,1,Secondary education,140.0,Portuguese,123.6,1,0,0,1,Female,0,18,0,6,10,6,12.857142857142858,0,0,6,6,3,12.666666666666666,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Tourism,1,Higher education - degree,133.1,Portuguese,130.5,0,0,0,1,Female,0,38,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1
single,1st Phase,Third Choice,Advertising and Marketing Management,1,Secondary education,135.0,Portuguese,133.3,0,0,0,1,Female,0,19,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Tourism,1,Secondary education,123.0,Portuguese,132.1,0,0,0,1,Female,1,21,0,6,9,5,11.0,0,0,6,8,5,12.0,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Management,1,Secondary education,133.1,Portuguese,100.0,0,0,0,1,Female,0,21,0,5,12,3,12.0,0,0,5,12,1,15.0,3,16.2,0.3,-0.92,1
single,1st Phase,Second Choice,Social Service,1,Secondary education,154.0,Portuguese,140.4,0,0,0,1,Female,1,22,0,6,6,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,148.0,Portuguese,141.7,0,0,0,1,Female,1,18,0,6,8,5,13.4,0,0,6,7,6,13.166666666666666,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Third Choice,Social Service,1,Secondary education,133.0,Portuguese,119.7,0,1,0,1,Female,1,18,0,6,9,6,11.333333333333334,0,0,6,9,6,11.571428571428571,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Equinculture,1,Secondary education,126.0,Portuguese,122.5,1,0,0,0,Female,0,25,0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,1
single,Over 23 years old,Second Choice,Veterinary Nursing,1,Below Secondary,133.1,Portuguese,140.0,0,0,1,0,Female,0,24,2,6,11,3,11.75,0,1,6,14,3,10.333333333333334,0,16.2,0.3,-0.92,1
single,1st Phase,Other,Nursing,1,Secondary education,125.0,Portuguese,119.4,1,0,0,1,Female,0,19,0,7,10,6,12.471428571428572,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,145.0,Portuguese,155.0,1,0,0,1,Female,0,24,11,17,19,11,12.909090909090908,0,9,13,15,9,13.555555555555555,0,12.4,0.5,1.79,0
single,1st Phase,Third Choice,Management,1,Secondary education,118.0,Portuguese,119.1,1,0,0,1,Female,1,20,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,0
single,Over 23 years old,Second Choice,Management,1,Secondary education,120.0,Portuguese,122.7,0,0,0,0,Female,0,25,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,1
single,1st Phase,Second Choice,Management,1,Secondary education,127.0,Portuguese,117.9,0,0,0,1,Female,1,20,5,10,13,9,12.9,0,4,10,12,10,12.363636363636363,0,8.9,1.4,3.51,0
single,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,23,0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,129.0,Portuguese,120.0,1,0,0,1,Female,1,19,0,8,8,7,13.151428571428571,0,0,8,8,7,13.151428571428571,0,10.8,1.4,1.74,0
single,Diploma Holder,Second Choice,Agronomy,1,Technological specialization course,130.0,Portuguese,130.0,0,0,1,0,Female,0,29,0,6,13,3,12.75,0,0,6,8,3,11.333333333333334,0,13.9,-0.3,0.79,1
single,1st Phase,Other,Tourism,1,Secondary education,121.0,Portuguese,116.8,1,0,0,1,Female,0,21,0,6,8,6,11.333333333333334,0,0,6,8,4,12.25,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,136.0,Portuguese,123.4,1,0,0,1,Female,1,18,0,6,10,6,13.25,0,0,6,13,5,14.142857142857142,0,11.1,0.6,2.02,0
single,1st Phase,Other,Communication Design,1,Secondary education,125.0,Portuguese,125.4,1,0,0,1,Female,0,19,0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,131.0,Portuguese,127.2,1,0,0,1,Female,1,18,0,6,6,6,15.0,0,0,6,6,6,12.833333333333334,0,8.9,1.4,3.51,1
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,122.0,Portuguese,103.4,0,0,0,1,Female,0,19,0,5,6,5,14.4,0,0,5,6,5,13.0,0,7.6,2.6,0.32,0
